UID,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
628957,68,2,4,4,0,0,3,0,19.5,472,472,-1,1
629483,38,37,2,2,0,0,0,0,37.5,0,0,-1,0
630190,45,4,14,12,0,0,2,2,26.21,25669,25669,-1,0
631317,144,13,8,7,0,0,0,1,55.5,2829,2829,-1,0
633457,14,5,3,3,0,0,2,0,9.33,0,0,-1,0
634956,177,3,5,3,1,0,2,2,65.2,14955,14955,-1,0
635364,111,22,9,7,0,0,0,2,53.33,9752,9752,-1,0
635532,235,1,19,9,5,0,6,10,40.79,25728,25728,-1,0
635825,145,1,7,5,0,2,1,2,68.86,4768,4768,-1,0
637248,255,1,16,12,0,0,1,4,71.56,88450,18541,-1,0
637398,124,10,12,11,0,0,2,1,53.58,1871,1871,-1,0
638511,353,4,12,8,0,1,1,4,130.17,1570,1570,-1,7
642813,214,11,19,14,2,0,3,5,70.89,159250,23698,-1,0
644147,66,27,18,4,2,4,0,14,39.28,241,241,-1,7
644558,54,5,6,4,0,0,2,2,25.33,112169,11037,-1,0
645608,107,1,29,20,3,4,11,9,24.46,23681,23681,-1,7
646203,383,9,20,10,1,0,1,10,98.05,90512,20376,-1,0
646271,76,7,9,7,1,5,1,2,44.22,1956,1956,-1,7
646950,289,5,18,9,2,0,1,9,103.83,9716,9716,-1,0
648145,87,8,9,6,1,0,1,3,41.33,16530,16530,-1,0
649086,331,5,57,9,0,3,2,48,57.98,20577,9007,-1,4
649497,132,3,16,10,0,0,2,6,41.19,11056,11056,-1,0
650821,191,5,31,15,4,0,4,16,55.29,20598,20598,-1,0
652378,22,16,5,4,1,0,0,1,19.8,1493,1493,-1,0
652716,141,3,18,15,0,6,3,3,33.28,30254,30254,-1,7
654253,166,7,14,8,0,0,3,6,71.57,461,461,-1,0
655399,212,8,15,12,0,0,1,3,69.0,8570,8570,-1,0
656260,72,6,15,12,0,8,1,3,36.2,3808,3808,-1,7
656486,201,1,15,15,0,1,5,0,59.67,74100,3359,-1,7
656997,205,6,27,10,5,0,4,17,69.85,307746,29788,-1,0
658020,37,37,1,1,0,0,0,0,37.0,0,0,-1,0
659138,209,2,56,19,17,6,20,37,21.98,6579,6579,-1,7
660242,150,5,14,10,2,1,3,4,43.5,4199,4199,-1,0
660703,121,21,6,5,1,0,0,1,43.83,2749,2749,-1,0
661719,136,5,15,9,2,3,3,6,42.27,15589,15589,-1,0
662466,127,6,20,7,1,0,1,13,43.1,18542,18542,-1,0
665252,173,15,25,15,1,2,0,10,90.36,113387,892,-1,7
665616,97,19,6,6,0,3,0,0,53.67,723,723,-1,7
666128,97,1,17,5,4,2,5,12,45.94,1379,1379,-1,0
666279,209,1,13,11,1,0,2,2,57.38,8352,8352,-1,0
667851,203,45,10,6,0,0,0,4,100.8,8605,8605,-1,0
668378,4,4,2,2,0,0,2,0,4.0,675,675,-1,0
668424,138,6,10,5,2,2,1,5,58.5,2398,2398,-1,0
668499,107,2,8,6,0,0,2,2,54.5,1491,1491,-1,0
668541,147,2,37,25,3,9,11,12,39.43,12698,12698,-1,7
668857,40,1,2,2,0,0,1,0,20.5,83,83,-1,0
670875,121,1,16,13,1,5,6,3,42.12,4942,4942,-1,7
671372,145,21,14,12,1,7,0,2,85.64,10091,10091,-1,7
672190,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
672842,77,1,18,10,1,0,5,8,35.78,17073,17073,-1,0
673553,290,1,20,11,3,0,3,9,72.6,39550,39550,-1,0
674318,205,11,16,7,5,0,1,9,119.38,59613,12971,-1,0
674410,12,0,3,2,1,0,2,1,6.67,738,738,-1,0
677203,323,12,15,10,0,0,0,5,122.93,62222,16455,-1,0
677791,124,2,26,8,3,5,2,18,41.65,4758,4758,-1,7
679489,182,3,29,12,0,0,2,17,54.83,24024,24024,-1,0
681988,125,2,17,13,0,3,4,4,42.59,12527,12527,-1,7
682922,203,19,11,8,0,0,0,3,84.73,5453,5453,-1,0
683220,31,2,10,9,1,0,3,1,17.8,2755,2755,-1,0
683816,302,14,18,12,0,0,0,6,98.72,156490,51664,-1,0
684241,421,126,3,3,0,0,0,0,231.67,25076,0,-1,0
684757,234,14,16,10,0,0,0,6,120.0,77672,0,-1,0
688037,88,10,9,5,2,2,1,4,33.44,11056,11056,-1,7
688677,294,15,20,9,1,0,0,11,69.7,35379,4066,-1,0
691081,78,12,5,4,1,0,0,1,40.8,744,744,-1,0
691083,155,11,13,5,1,0,1,8,63.38,12212,12212,-1,0
691089,124,1,28,10,2,0,3,18,35.14,19489,19489,-1,1
693153,226,13,5,2,2,1,0,3,89.8,22,22,-1,7
693660,217,7,15,10,1,0,2,5,75.87,187574,57392,-1,0
694272,218,6,12,10,0,0,2,2,67.92,14146,14146,-1,0
698243,254,2,25,9,6,0,4,16,62.76,118681,11342,-1,0
698358,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
700831,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
700982,96,3,16,9,2,0,2,7,54.38,207349,7791,-1,0
702136,160,4,33,9,0,0,4,24,60.79,9484,9484,-1,0
702946,149,10,18,10,1,0,2,8,62.78,391813,11390,-1,0
703241,471,1,30,24,2,0,3,6,85.43,167867,69640,-1,0
704927,272,35,9,5,0,0,0,4,118.22,32881,32881,-1,0
705064,154,16,19,11,0,0,0,8,71.53,89207,8226,-1,0
705090,73,5,8,4,1,0,1,4,43.62,8778,8778,-1,0
706187,220,41,5,4,0,2,0,1,85.2,940,940,-1,7
711119,102,57,8,6,0,4,0,2,75.0,9225,9225,-1,7
711671,143,3,5,5,0,1,2,0,51.4,16740,16740,-1,7
713864,145,5,16,11,0,0,3,5,56.19,121639,14664,-1,0
713958,103,4,12,6,2,0,2,6,37.58,2637,2637,-1,0
714440,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
715729,119,3,29,11,3,0,3,18,46.83,159010,21503,-1,0
716100,143,12,7,4,0,0,0,3,49.43,1741,1741,-1,0
716647,71,1,10,8,0,2,3,2,29.8,7405,7405,-1,0
718048,97,2,11,5,1,0,2,6,49.82,21609,21609,-1,0
719155,40,1,4,4,0,0,3,0,13.0,3517,3517,-1,0
719226,58,5,11,9,2,3,3,2,29.73,7014,7014,-1,7
719392,21,16,2,2,0,0,0,0,18.5,0,0,-1,0
719441,168,6,20,7,1,2,1,13,57.45,1855,1855,-1,0
720605,60,12,5,5,0,0,0,0,26.2,86513,0,-1,0
722269,33,4,8,7,1,0,4,1,13.5,23718,23718,-1,0
722979,117,2,53,12,6,11,2,41,33.87,4719,4719,-1,7
723446,288,1,14,8,1,1,1,6,69.86,20635,20635,-1,7
724217,86,0,14,13,1,1,4,1,33.43,14717,14717,-1,7
725354,554,2,14,10,2,0,2,4,129.0,336944,0,-1,0
725581,57,8,5,5,0,0,2,0,21.4,1688,1688,-1,0
726190,194,4,25,10,4,0,6,15,50.88,235724,19756,-1,0
727047,117,17,7,4,0,1,0,3,82.43,64,64,-1,7
727245,298,4,17,5,2,1,1,12,88.29,1835,1835,-1,0
727271,71,13,10,7,2,0,0,3,28.2,2093,2093,-1,0
727411,465,107,4,3,0,0,0,1,240.5,0,0,-1,0
727810,175,5,4,2,0,0,1,2,74.0,0,0,-1,0
728049,161,16,3,2,0,0,0,1,84.67,1720,1720,-1,0
728533,260,5,13,7,0,0,1,6,118.23,5295,5295,-1,0
729855,131,8,10,7,0,0,3,3,44.9,414985,0,-1,0
733001,64,64,1,1,0,0,0,0,64.0,0,0,-1,0
733850,141,40,5,2,1,0,0,3,82.2,0,0,-1,0
734871,150,1,10,9,0,0,2,1,80.8,10118,10118,-1,0
735158,259,12,12,10,0,0,0,2,110.92,442,442,-1,0
737444,186,5,17,12,1,0,3,5,94.65,29846,29846,-1,0
738740,89,9,6,1,4,2,1,5,54.5,0,0,-1,0
739494,134,3,7,5,0,1,1,2,65.71,6286,6286,-1,7
740774,293,1,24,19,2,0,4,5,94.42,267277,44311,-1,0
741060,44,7,5,4,1,0,2,1,16.6,193,193,-1,0
741316,234,13,15,10,2,1,0,5,74.93,8591,8591,-1,7
744800,135,4,6,4,0,0,1,2,65.17,0,0,-1,0
744914,92,1,8,6,0,0,4,2,28.88,4865,4865,-1,0
745418,233,26,5,4,0,2,0,1,145.2,1652,1652,-1,7
745506,258,9,24,12,1,0,1,12,92.5,39648,8973,-1,0
746924,25,4,6,4,1,0,1,2,18.0,543,543,-1,0
748425,404,151,3,2,0,0,0,1,304.0,0,0,-1,0
748586,115,4,25,11,1,0,4,14,51.24,22299,22299,-1,0
748787,112,3,38,19,2,16,1,19,49.97,15152,15152,-1,7
749112,241,2,30,12,2,10,3,18,85.28,2984,2984,-1,7
749270,268,6,20,10,1,0,1,10,87.5,58366,13536,-1,0
749764,137,3,14,7,1,1,2,7,46.21,6080,6080,-1,0
750157,237,18,13,10,0,0,0,3,114.23,64063,10340,-1,0
750920,100,4,21,11,2,6,2,10,41.71,5513,5513,-1,7
751573,348,21,25,11,2,10,0,14,128.04,302048,46152,-1,7
751971,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
754697,210,6,20,10,0,5,4,10,57.6,3205,3205,-1,7
754961,134,1,8,8,0,1,4,0,54.25,7975,7975,-1,7
756098,227,25,9,5,0,0,0,4,86.0,39475,39475,-1,0
756787,246,1,10,6,1,0,1,4,57.6,8202,8202,-1,0
757713,165,2,12,10,0,0,4,2,63.33,17065,17065,-1,0
759388,166,8,17,6,1,4,1,11,74.59,572,572,-1,7
759645,129,12,85,9,1,0,0,76,39.16,25041,25041,-1,0
760268,195,2,56,11,12,6,10,45,24.43,10460,10460,-1,7
761461,47,5,18,8,3,2,4,10,31.28,4584,4584,-1,7
761719,145,5,16,12,2,0,1,4,42.31,5735,5735,-1,0
762406,194,2,13,10,0,1,4,3,53.62,13526,13526,-1,7
764328,174,7,25,15,2,1,2,10,56.04,10301,10301,-1,7
766320,75,1,12,7,1,1,5,5,32.42,15455,15455,-1,7
766560,67,11,15,9,1,4,1,6,39.0,3937,3937,-1,7
767044,170,9,15,5,2,0,1,10,78.93,12232,818,-1,0
770713,123,5,11,8,3,0,3,3,32.0,21890,21890,-1,0
771625,138,81,3,2,0,0,0,1,104.67,0,0,-1,0
774508,301,4,12,5,2,0,2,7,76.75,22050,22050,-1,0
776832,160,16,14,6,2,0,0,8,87.21,341,341,-1,0
777537,291,17,8,8,0,0,0,0,95.25,109920,11574,-1,0
778509,20,11,3,3,0,0,1,0,17.0,25,25,-1,0
779837,165,8,16,8,2,0,1,8,67.81,14018,14018,-1,0
782748,254,14,10,5,1,0,0,5,70.2,22219,22219,-1,0
784518,113,25,3,3,0,0,0,0,79.33,836,836,-1,0
785089,125,1,34,18,3,10,3,16,44.79,18527,18527,-1,7
785566,250,18,20,12,1,0,0,8,87.0,113726,22282,-1,0
787090,213,2,12,7,2,0,2,5,59.75,138594,17775,-1,0
787181,170,2,18,7,1,0,2,11,54.56,29988,29988,-1,0
787226,24,13,3,3,0,0,0,0,16.67,268,268,-1,0
789154,108,2,18,13,0,0,3,5,40.22,24112,24112,-1,0
789262,129,4,16,8,0,0,2,8,56.88,8842,8842,-1,0
791141,88,2,3,3,0,0,2,0,32.0,103,103,-1,0
793452,190,12,18,11,1,0,0,7,70.67,8868,8868,-1,0
794272,148,20,7,6,0,0,0,1,63.0,17049,17049,-1,0
794502,232,6,20,14,3,5,1,6,82.89,7173,7173,-1,7
798594,231,1,16,12,2,0,2,4,80.75,125788,125788,-1,0
798997,51,2,8,5,0,1,2,3,30.75,5888,5888,-1,7
799483,218,3,20,8,0,0,1,12,65.4,31119,31119,-1,0
800058,111,1,25,13,2,1,3,12,53.6,61808,8999,-1,7
800939,125,2,24,13,3,0,5,11,51.75,165617,40009,-1,0
804030,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
806111,135,3,34,21,3,1,6,13,32.59,28466,7274,-1,7
806292,85,2,37,23,6,4,9,14,34.89,15834,15834,-1,7
808346,132,4,6,6,0,0,2,0,53.83,5424,5424,-1,0
811328,243,2,13,10,0,0,4,3,61.77,4701,4701,-1,0
814100,105,2,14,12,1,0,3,2,42.71,239123,51404,-1,0
814579,232,4,15,9,0,0,1,6,69.53,145012,12733,-1,0
815015,51,9,8,7,1,0,1,1,29.5,2985,2985,-1,0
815913,89,7,14,12,1,1,1,2,27.71,230638,20825,-1,0
816993,122,1,48,12,22,6,22,36,19.36,5785,5785,-1,7
818047,36,17,4,3,1,0,0,1,24.0,5630,5630,-1,6
818392,87,1,11,10,1,6,2,1,43.73,3760,3760,-1,7
820215,351,25,13,7,0,0,0,6,116.69,225594,6466,-1,0
820845,78,3,18,17,0,0,2,1,30.78,14244,14244,-1,0
822702,99,2,17,9,1,0,3,8,41.71,6241,6241,-1,1
823550,139,2,7,5,1,0,1,2,54.29,560,560,-1,0
823719,172,4,10,6,0,1,1,4,88.2,11813,11813,-1,0
824411,34,25,3,3,0,1,0,0,28.0,2130,2130,-1,7
824813,290,5,15,9,0,6,1,6,87.0,25848,25848,-1,7
824975,388,0,88,15,39,4,38,73,32.3,10175,10175,-1,7
825018,153,8,6,5,0,0,1,1,77.67,73056,2008,-1,0
825773,92,1,16,11,1,4,3,5,37.19,40188,40188,-1,7
825781,71,5,6,3,0,1,1,3,47.0,1004,1004,-1,7
825853,147,1,15,12,1,0,3,3,54.33,119818,1935,-1,0
827200,71,20,7,1,2,0,0,6,44.43,66,66,-1,1
828037,227,22,5,4,0,0,0,1,69.0,4367,4367,-1,0
833554,300,16,11,6,1,0,0,5,98.55,3943,3943,-1,2
833864,129,3,26,16,2,0,3,10,54.42,316773,102378,-1,0
833982,140,1,13,8,1,4,1,5,57.62,6363,6363,-1,7
834314,139,1,12,8,1,1,4,4,44.17,93488,9907,-1,0
834818,114,62,5,4,0,3,0,1,80.0,2522,2522,-1,7
835795,39,8,5,4,1,0,2,1,20.0,0,0,-1,0
836235,229,5,23,11,2,0,1,12,103.83,475118,10830,-1,0
842257,90,4,25,17,1,7,5,8,36.42,8861,8861,-1,7
842403,245,11,22,10,6,0,1,12,67.23,12422,1186,-1,0
843052,215,17,15,9,1,1,0,6,70.67,122223,147,-1,0
843301,143,5,13,6,0,0,1,7,74.0,9323,9323,-1,0
843380,79,1,24,17,1,7,5,7,39.33,4770,4770,-1,7
843825,214,21,13,9,0,0,0,4,99.31,8301,8301,-1,0
846472,28,4,9,8,1,0,4,1,12.22,3544,3544,-1,0
848593,149,4,17,11,1,0,3,6,51.88,73624,13625,-1,0
848709,260,1,41,19,6,6,4,22,45.48,106126,28996,-1,7
848896,58,15,13,7,1,4,0,6,29.38,10568,10568,-1,7
852610,208,13,13,9,1,7,0,4,59.77,6384,6384,-1,7
853157,174,2,20,10,2,1,3,10,39.35,165719,41894,-1,0
854706,119,3,12,10,0,0,2,2,31.33,15471,15471,-1,2
855174,122,2,10,9,0,0,3,1,36.7,18839,18839,-1,0
855871,215,1,24,13,3,0,2,11,67.58,25058,25058,-1,0
857931,110,7,66,30,0,11,3,36,46.35,11986,11986,-1,7
861639,285,2,60,29,7,0,8,31,68.32,732221,69386,-1,0
862822,191,11,13,8,1,0,1,5,96.38,216640,16421,-1,0
867268,13,13,1,1,0,0,0,0,13.0,0,0,-1,0
867537,114,5,22,13,0,4,5,9,39.05,17754,17754,-1,7
867538,177,6,14,7,0,3,1,7,76.64,10980,10980,-1,7
867542,210,1,20,13,3,0,8,7,33.25,75179,21587,-1,0
867826,146,3,29,6,10,4,2,23,55.07,708,708,-1,0
870787,98,4,15,10,2,5,5,5,48.13,8085,8085,-1,7
871887,178,5,33,17,0,9,1,16,66.61,4875,4875,-1,7
872320,79,14,13,6,0,4,0,7,46.67,2501,2501,-1,7
872613,194,1,14,7,0,0,3,7,70.5,416051,84716,-1,0
874756,114,6,29,21,1,5,1,8,46.9,15733,15733,-1,7
876741,122,2,24,9,4,0,3,15,38.08,7994,7994,-1,0
878486,185,3,18,16,2,8,4,2,54.5,11514,11514,-1,7
879590,160,3,23,14,1,0,3,9,58.26,184535,24911,-1,0
881106,64,1,12,11,1,3,4,1,29.33,11531,11531,-1,7
881610,150,7,17,11,4,0,2,6,35.24,12509,12509,-1,0
882097,161,1,26,14,1,0,3,12,56.23,42914,42914,-1,0
882458,119,48,10,8,0,8,0,2,59.8,6475,6475,-1,7
882797,151,6,17,9,1,2,4,8,39.65,4816,4816,-1,7
883077,87,10,5,4,1,1,1,1,31.4,1889,1889,-1,7
883353,305,45,13,8,1,0,0,5,135.77,16555,16555,-1,0
883585,101,9,9,3,2,2,2,6,35.0,298,298,-1,7
884894,117,21,8,7,0,0,0,1,86.0,11746,11746,-1,0
886397,101,4,16,6,1,1,3,10,28.5,3039,3039,-1,7
886438,44,44,1,1,0,0,0,0,44.0,8156,8156,-1,0
887104,112,6,15,8,3,0,2,7,40.33,8421,8421,-1,0
892095,170,2,11,9,0,0,3,2,65.91,167250,1879,-1,0
892225,130,1,73,13,13,4,16,60,23.9,3096,3096,-1,7
892615,220,1,16,7,1,4,2,9,72.75,134397,43293,-1,7
895814,193,2,12,9,0,1,1,3,87.33,171699,34040,-1,0
895844,267,2,9,8,0,0,2,1,88.0,238874,13433,-1,0
896324,113,2,15,5,1,2,1,10,53.6,1024,1024,-1,7
898105,204,2,37,24,3,5,6,13,42.16,24017,24017,-1,7
899622,389,1,28,11,3,0,7,17,68.61,121789,31641,-1,0
899652,237,23,7,5,0,0,0,2,101.57,1976,1976,-1,0
900024,64,4,6,5,1,0,3,1,19.33,1550,1550,-1,0
900034,110,64,2,1,0,0,0,1,87.0,0,0,-1,0
900720,75,17,3,3,0,2,0,0,36.33,910,910,-1,7
902187,161,1,86,15,6,2,10,71,42.33,18759,18759,-1,7
902362,206,3,21,14,0,0,6,7,45.76,180972,48352,-1,0
902845,227,3,18,7,1,0,1,11,92.11,13930,13930,-1,0
905517,118,1,18,11,1,0,4,7,44.17,183036,40182,-1,0
907207,127,14,26,10,2,0,0,16,63.62,134613,9228,-1,0
907447,80,2,53,9,18,0,17,44,21.55,16605,16605,-1,0
907478,303,1,23,16,1,1,1,7,71.83,10624,10624,-1,7
908643,99,3,16,8,6,0,6,8,27.62,16381,16381,-1,0
909250,48,3,7,5,0,3,1,2,33.43,2316,2316,-1,7
910309,65,4,16,13,1,10,1,3,24.5,5200,5200,-1,7
911252,33,12,2,1,0,0,0,1,22.5,0,0,-1,0
911670,149,5,20,6,3,0,3,14,59.15,18365,18365,-1,0
912220,271,1,30,16,1,0,1,14,95.0,124773,12219,-1,0
912630,137,27,5,3,0,0,0,2,94.0,17774,17774,-1,0
913716,77,1,5,5,0,3,2,0,38.0,2027,2027,-1,7
913839,217,4,19,12,2,0,2,7,80.21,40789,4272,-1,0
914133,8,1,6,6,0,0,6,0,3.17,645247,3363,-1,0
914664,151,2,20,12,1,0,3,8,54.5,38164,38164,-1,0
914706,159,2,21,10,0,0,1,11,56.57,346475,22837,-1,0
917117,292,2,39,29,1,0,5,10,86.67,104083,27633,-1,0
917626,193,4,19,9,2,0,4,10,63.16,22227,22227,-1,0
921165,211,2,15,7,1,0,2,8,81.07,54980,7330,-1,0
922105,44,7,6,3,3,1,2,3,27.17,355,355,-1,7
924856,158,6,8,6,0,0,1,2,53.12,11265,11265,-1,0
926360,90,32,5,2,0,0,0,3,57.8,473,473,-1,0
927085,50,50,1,1,0,0,0,0,50.0,0,0,-1,0
929193,134,12,35,12,1,0,0,23,47.49,25214,25214,-1,0
929834,187,2,21,10,1,0,5,11,70.14,26460,26460,-1,0
930732,171,0,13,10,3,0,3,3,40.23,35232,17591,-1,0
930917,125,1,26,12,2,0,4,14,53.77,183229,26995,-1,0
931033,128,6,15,9,1,0,2,6,55.87,190356,7077,-1,0
932939,76,1,10,8,1,6,1,2,43.9,2133,2133,-1,7
933284,246,1,21,12,2,0,3,9,79.1,26686,26686,-1,0
933833,78,7,5,5,0,0,2,0,47.8,11490,11490,-1,6
935505,134,1,17,10,3,0,5,7,28.88,21843,21843,-1,0
936539,259,7,15,7,0,0,1,8,108.87,183565,212,-1,0
939232,117,11,24,7,0,5,1,17,66.54,7016,7016,-1,7
940198,119,7,12,9,0,3,1,3,46.17,81414,822,-1,7
941163,225,1,19,12,0,0,4,7,72.89,183664,26546,-1,0
941214,212,3,23,9,1,0,1,14,56.57,17871,17871,-1,0
943396,49,6,13,7,2,0,2,6,26.85,9912,9912,-1,0
945203,226,4,18,9,0,0,1,9,68.67,167434,47887,-1,0
946093,67,1,18,8,1,1,3,10,32.83,3255,3255,-1,7
946317,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
946351,127,4,15,9,2,6,2,6,56.13,82078,4311,-1,7
946377,134,3,25,14,1,8,3,11,45.08,21839,21839,-1,7
946753,244,4,9,6,0,0,1,3,102.11,184822,15362,-1,0
946754,258,1,32,19,0,0,3,13,83.28,182292,35428,-1,0
947159,202,1,16,9,2,0,2,7,89.62,6546,6546,-1,0
947196,136,6,8,4,0,2,1,4,67.88,956,956,-1,0
947728,232,1,19,13,0,0,4,6,66.74,36168,36168,-1,0
948111,101,50,8,4,2,3,0,4,76.5,5497,5497,-1,7
948186,138,2,12,10,1,1,3,2,46.75,10115,10115,-1,7
948456,159,1,34,12,2,3,6,22,70.41,5625,5625,-1,7
948564,185,12,21,12,2,1,0,9,55.1,97021,45343,-1,7
949243,140,3,12,9,0,0,4,3,28.58,11645,11645,-1,0
949472,199,2,27,17,2,0,3,10,53.3,180205,46147,-1,0
949531,270,2,32,12,3,0,4,20,69.25,461950,43390,-1,0
950240,149,1,46,11,2,2,2,35,45.96,5556,5556,-1,6
950916,169,5,14,5,2,0,1,9,64.86,1709,1709,-1,0
951422,73,46,4,4,0,2,0,0,58.75,1310,1310,-1,7
953330,110,10,24,10,1,0,1,14,47.79,18238,18238,-1,0
954242,107,1,24,13,2,4,10,11,35.12,16739,16739,-1,1
955478,191,1,24,9,0,0,2,15,69.5,452107,19731,-1,0
956892,83,11,17,9,3,7,1,8,43.47,2439,2439,-1,7
958037,119,7,7,6,0,0,1,1,34.14,8777,8777,-1,0
959613,315,2,11,3,1,0,1,8,106.73,38734,0,-1,0
960133,94,2,57,18,5,8,7,39,47.39,5804,5804,-1,7
964710,121,4,15,9,2,2,3,6,48.8,21158,21158,-1,7
965504,339,2,24,12,3,5,9,12,57.75,6166,6166,-1,7
965982,170,1,59,14,9,0,8,45,38.1,133765,11788,-1,0
966797,254,15,16,8,1,0,0,8,87.81,154381,7601,-1,0
970420,237,10,21,9,0,0,1,12,77.81,22773,10253,-1,0
970593,100,5,9,8,0,3,1,1,53.0,1885,1885,-1,7
976105,124,1,142,17,29,3,38,125,23.82,7049,7049,-1,0
981119,123,1,22,10,1,9,2,12,50.09,4422,4422,-1,7
981229,229,3,6,4,0,4,1,2,106.67,2484,2484,-1,7
982212,53,53,1,1,0,0,0,0,53.0,0,0,-1,0
983393,150,2,18,8,0,4,2,10,78.17,700,700,-1,7
984389,166,1,13,11,1,5,2,2,44.92,6324,6324,-1,7
985571,165,5,15,7,3,0,1,8,49.4,223776,25052,-1,0
989045,166,3,14,8,2,0,3,6,58.79,18478,18478,-1,0
990174,139,11,19,14,2,0,1,5,37.95,8367,8367,-1,0
990837,98,13,5,4,0,0,0,1,46.2,15701,15701,-1,0
995780,274,3,20,13,1,0,2,7,106.2,171049,51099,-1,0
996820,99,4,7,6,0,2,2,1,50.14,1105,1105,-1,7
998030,122,4,6,5,0,0,1,1,35.67,698,698,-1,0
998175,116,2,16,12,1,0,3,4,36.88,10563,10563,-1,1
999341,147,2,19,9,3,0,7,10,40.74,17983,17983,-1,0
999363,105,1,22,7,7,2,12,15,23.91,3643,3643,-1,0
999922,161,4,27,14,4,1,2,13,49.78,196502,2564,-1,7
1002124,133,3,16,11,1,0,2,5,57.44,140253,24648,-1,0
1002667,37,2,2,2,0,0,1,0,19.5,0,0,-1,0
1003688,91,2,7,6,1,0,5,1,26.14,5728,5728,-1,0
1005807,387,4,30,10,0,0,3,20,69.03,10755,10755,-1,0
1006508,67,0,6,4,0,0,2,2,29.17,2138,2138,-1,0
1007110,196,2,15,14,0,0,3,1,75.13,132151,28672,-1,0
1010172,107,14,16,14,2,9,0,2,52.44,3906,3906,-1,7
1010179,148,2,13,6,6,2,1,7,64.38,6448,6448,-1,0
1010665,443,13,11,7,1,0,0,4,111.0,139624,16807,-1,0
1012129,120,3,12,9,0,0,2,3,70.67,241974,12554,-1,0
1012204,138,7,15,6,2,2,1,9,54.33,5825,5825,-1,7
1013256,185,18,11,8,0,0,0,3,106.45,105423,751,-1,0
1013666,83,13,6,5,0,3,0,1,57.5,1776,1776,-1,7
1014601,104,12,22,14,3,0,0,8,41.68,137451,1720,-1,0
1015575,223,15,22,12,0,0,0,10,79.14,136131,9030,-1,0
1016065,360,30,13,8,0,0,0,5,100.62,82453,26618,-1,1
1016829,109,14,26,9,5,7,0,17,45.69,8984,8984,-1,7
1017374,365,5,15,12,0,0,1,3,119.47,74566,18254,-1,0
1018830,172,2,19,11,1,0,3,8,60.42,84688,13812,-1,0
1018837,756,12,22,8,4,0,0,14,137.18,445,445,-1,0
1018846,142,1,14,8,0,0,4,6,40.21,105252,9743,-1,2
1020432,190,4,33,16,4,0,2,17,65.59,112947,50434,-1,0
1021693,467,10,7,7,0,0,2,0,141.71,24518,24518,-1,0
1023356,268,6,12,6,2,1,1,6,97.25,220157,15271,-1,0
1025113,190,2,24,13,1,0,4,11,52.58,201746,16301,-1,0
1025225,68,13,17,9,0,1,0,8,47.18,10404,10404,-1,7
1025271,66,3,4,4,0,0,2,0,25.0,5164,5164,-1,0
1028015,82,10,6,5,0,1,1,1,31.5,3036,3036,-1,7
1030037,59,8,11,7,1,3,2,4,36.91,3106,3106,-1,7
1030391,12,4,3,3,0,0,2,0,7.0,169287,3751,-1,0
1033572,22,3,4,3,1,0,2,1,14.0,189,189,-1,0
1034423,186,3,8,5,1,0,1,3,74.0,4216,4216,-1,0
1036393,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
1037256,195,2,25,12,1,0,2,13,82.68,194954,38668,-1,0
1038673,394,9,16,12,0,0,1,4,134.81,709737,110337,-1,0
1040949,62,62,1,1,0,0,0,0,62.0,0,0,-1,0
1041175,103,3,32,10,0,4,2,22,58.94,1789,1789,-1,7
1042114,244,0,22,15,5,0,10,7,47.95,38853,38853,-1,0
1042971,192,7,23,16,0,5,1,7,97.83,21377,21377,-1,7
1044600,64,1,11,6,1,2,2,5,35.36,24954,24954,-1,7
1045765,83,7,12,5,0,0,1,7,41.92,10315,10315,-1,0
1045793,110,0,8,6,0,1,1,2,56.25,1789,1789,-1,7
1047679,75,2,10,9,0,0,3,1,23.6,2646,2646,-1,1
1048210,147,6,8,7,0,0,3,1,84.0,168404,24222,-1,0
1048499,236,1,26,12,5,0,7,14,45.96,108120,18049,-1,0
1049811,146,5,18,7,1,0,3,11,57.78,17730,17730,-1,0
1050086,113,7,40,12,3,0,5,28,45.05,7869,7869,-1,0
1050130,283,14,8,7,0,0,0,1,70.88,43951,4770,-1,0
1051877,404,168,4,4,0,0,0,0,248.0,0,0,-1,0
1053067,74,5,47,20,1,8,2,27,44.57,13299,13299,-1,7
1055728,62,14,2,2,0,0,0,0,38.0,87473,0,-1,0
